户型,面积,楼层,总楼层,走向
1室1厅,37.32㎡,中层,（共8层）,北向
2室1厅,55㎡,中层,（共5层）,南向
3室2厅,107.31㎡,高层,（共23层）,南向
1室1厅,47.1㎡,中层,（共7层）,南向
2室2厅,95.68㎡,中层,（共6层）,南北向
2室1厅,78.93㎡,中层,（共15层）,南向
1室1厅,57.8㎡,低层,（共40层）,北向
3室1厅,91.77㎡,中层,（共18层）,南向
2室2厅,89.47㎡,低层,（共32层）,南北向
2室2厅,94.5㎡,中层,（共6层）,南北向
1室1厅,65.46㎡,低层,（共15层）,南向
3室2厅,136.2㎡,高层,（共7层）,南北向
2室1厅,123.86㎡,低层,（共6层）,南北向
3室2厅,102.38㎡,中层,（共26层）,南向
1室1厅,33.03㎡,中层,（共8层）,东向
3室1厅,131.28㎡,中层,（共15层）,南北向
3室1厅,121.46㎡,中层,（共7层）,南北向
2室1厅,91.09㎡,高层,（共27层）,南向
2室2厅,105.21㎡,中层,（共7层）,南北向
3室1厅,103.85㎡,高层,（共6层）,南北向
2室1厅,115.54㎡,中层,（共28层）,南北向
2室1厅,55.67㎡,低层,（共6层）,南向
2室1厅,92.21㎡,高层,（共7层）,南北向
2室2厅,105.32㎡,中层,（共10层）,南北向
3室2厅,143.76㎡,高层,（共9层）,南北向
3室2厅,98.47㎡,高层,（共6层）,南北向
3室2厅,137.26㎡,低层,（共33层）,南北向
2室1厅,68.81㎡,高层,（共6层）,南北向
2室2厅,78.44㎡,高层,（共6层）,南北向
2室2厅,83.01㎡,低层,（共24层）,南向
1室1厅,40.3㎡,高层,（共7层）,南向
5室2厅,250.97㎡,高层,（共12层）,南北向
2室1厅,58.78㎡,高层,（共6层）,东向
1室1厅,31.76㎡,中层,（共6层）,西南向
2室2厅,97.11㎡,高层,（共34层）,东南向
1室1厅,47.4㎡,高层,（共7层）,北向
3室2厅,124.8㎡,高层,（共6层）,南北向
1室1厅,42.98㎡,低层,（共8层）,西南向
2室1厅,54.1㎡,中层,（共8层）,东向
3室2厅,141.75㎡,中层,（共24层）,南北向
2室1厅,60.93㎡,高层,（共6层）,南北向
2室1厅,52.35㎡,低层,（共6层）,南向
2室1厅,106.59㎡,低层,（共13层）,东西向
2室1厅,98.2㎡,高层,（共17层）,南北向
2室2厅,107.84㎡,中层,（共17层）,南北向
3室2厅,141.93㎡,低层,（共10层）,南北向
1室1厅,81.9㎡,高层,（共11层）,西北向
1室1厅,37.73㎡,高层,（共7层）,南向
3室2厅,174㎡,高层,（共4层）,南北向
2室1厅,89.72㎡,高层,（共7层）,南北向
3室2厅,142.75㎡,中层,（共26层）,南北向
1室0厅,24.03㎡,中层,（共6层）,南向
2室1厅,120.02㎡,中层,（共11层）,南北向
3室2厅,169.94㎡,高层,（共26层）,南北向
2室1厅,63.14㎡,高层,（共6层）,东西向
2室2厅,119.84㎡,中层,（共13层）,南北向
2室1厅,51.49㎡,低层,（共7层）,西南向
3室1厅,135.23㎡,中层,（共7层）,南北向
3室2厅,144.99㎡,中层,（共9层）,南北向
3室2厅,89.03㎡,中层,（共8层）,南北向
1室1厅,49.2㎡,低层,（共10层）,南向
2室2厅,76.4㎡,顶层,（共6层）,南北向
3室2厅,130.03㎡,中层,（共6层）,南北向
3室2厅,134.83㎡,低层,（共9层）,南北向
2室2厅,116.7㎡,中层,（共7层）,南北向
3室1厅,154.43㎡,中层,（共10层）,南北向
1室1厅,38.26㎡,中层,（共7层）,西向
4室2厅,145㎡,高层,（共6层）,南向
2室1厅,59.21㎡,高层,（共6层）,南北向
2室1厅,57.84㎡,中层,（共6层）,南北向
2室1厅,87.11㎡,中层,（共26层）,南向
2室1厅,104.86㎡,高层,（共6层）,南北向
3室2厅,150.77㎡,低层,（共26层）,南北向
2室2厅,108.08㎡,高层,（共6层）,南北向
3室2厅,144.4㎡,高层,（共7层）,南北向
2室1厅,40.32㎡,低层,（共8层）,南向
3室2厅,136.61㎡,低层,（共10层）,南北向
2室1厅,83.88㎡,中层,（共48层）,东南向
2室1厅,83.65㎡,高层,（共12层）,南北向
3室1厅,78.04㎡,低层,（共7层）,南向
2室1厅,104.59㎡,高层,（共30层）,南向
2室1厅,65.22㎡,中层,（共5层）,南北向
1室1厅,58.09㎡,高层,（共20层）,南向
5室2厅,247.65㎡,中层,（共17层）,南北向
2室1厅,56.14㎡,中层,（共6层）,东南向
3室2厅,191.99㎡,中层,（共25层）,南北向
2室1厅,108.12㎡,高层,（共28层）,南向
3室1厅,110.22㎡,低层,（共18层）,南北向
3室2厅,262.86㎡,低层,（共27层）,南北向
3室1厅,75.41㎡,低层,（共6层）,南向
2室1厅,58.14㎡,高层,（共5层）,南向
3室1厅,144.42㎡,低层,（共13层）,南北向
2室2厅,89.12㎡,高层,（共26层）,南向
3室1厅,82.1㎡,中层,（共5层）,南北向
1室1厅,35.53㎡,低层,（共6层）,南向
3室2厅,144.79㎡,高层,（共8层）,南北向
3室2厅,170.62㎡,低层,（共6层）,南北向
1室1厅,62.61㎡,低层,（共6层）,南向
2室1厅,89.35㎡,高层,（共19层）,南向
2室1厅,40.75㎡,低层,（共7层）,西向
2室0厅,27.09㎡,高层,（共5层）,南北向
2室1厅,41.8㎡,中层,（共8层）,东向
1室1厅,44.61㎡,中层,（共6层）,南向
2室1厅,89.98㎡,中层,（共6层）,南北向
2室1厅,93.69㎡,高层,（共33层）,南北向
3室2厅,152㎡,高层,（共32层）,东南向
2室2厅,87㎡,中层,（共6层）,东西向
3室2厅,148.02㎡,中层,（共28层）,南北向
2室1厅,62.32㎡,高层,（共7层）,东西向
2室2厅,107.44㎡,低层,（共11层）,南北向
2室2厅,108.1㎡,中层,（共8层）,南北向
2室1厅,98.76㎡,中层,（共26层）,南北向
1室1厅,39.56㎡,中层,（共8层）,南向
3室2厅,166.38㎡,低层,（共7层）,南北向
3室1厅,135.56㎡,中层,（共5层）,南北向
3室2厅,191.52㎡,高层,（共15层）,南北向
2室2厅,90.41㎡,高层,（共18层）,南北向
1室1厅,34.22㎡,中层,（共7层）,南向
2室1厅,88.72㎡,高层,（共18层）,南向
3室1厅,127.68㎡,中层,（共10层）,南北向
2室1厅,106.4㎡,低层,（共8层）,南北向
2室1厅,106.68㎡,中层,（共5层）,南北向
4室2厅,189.89㎡,低层,（共26层）,南北向
2室1厅,54.36㎡,高层,（共7层）,东北向
2室2厅,120.46㎡,高层,（共28层）,南北向
4室2厅,191.33㎡,中层,（共21层）,南北向
2室1厅,58.82㎡,中层,（共6层）,南北向
3室1厅,91.88㎡,中层,（共6层）,南北向
2室1厅,88.06㎡,顶层,（共6层）,南北向
2室2厅,100.85㎡,中层,（共18层）,南向
2室2厅,112.69㎡,低层,（共11层）,南北向
2室1厅,62.61㎡,高层,（共6层）,南北向
2室1厅,75.53㎡,中层,（共6层）,南北向
2室1厅,65.65㎡,高层,（共6层）,南向
3室2厅,141㎡,低层,（共7层）,南北向
2室1厅,105.46㎡,低层,（共6层）,南北向
3室2厅,162.8㎡,低层,（共6层）,南北向
3室2厅,99㎡,高层,（共9层）,南北向
2室2厅,120.17㎡,中层,（共7层）,南北向
1室1厅,49.11㎡,中层,（共11层）,东向
2室1厅,78.85㎡,低层,（共26层）,南北向
2室2厅,95.32㎡,中层,（共24层）,南向
2室2厅,114.9㎡,中层,（共11层）,南北向
3室1厅,217.51㎡,中层,（共16层）,南北向
2室1厅,94.24㎡,高层,（共6层）,南北向
3室2厅,88㎡,中层,（共8层）,南北向
3室1厅,142.97㎡,中层,（共22层）,西南向
2室1厅,77.39㎡,中层,（共7层）,南向
2室1厅,53.27㎡,高层,（共8层）,东西向
2室1厅,77.72㎡,低层,（共6层）,南北向
2室2厅,112.44㎡,高层,（共10层）,南北向
3室2厅,131.72㎡,中层,（共12层）,南北向
3室2厅,118.56㎡,中层,（共13层）,南北向
3室2厅,165.63㎡,中层,（共11层）,南北向
3室2厅,139.07㎡,低层,（共14层）,南北向
1室1厅,40.93㎡,中层,（共7层）,南向
1室1厅,65.78㎡,低层,（共28层）,南向
2室1厅,91.36㎡,高层,（共32层）,南向
1室1厅,72.91㎡,高层,（共28层）,南向
3室1厅,92.41㎡,高层,（共24层）,南向
2室1厅,87.58㎡,高层,（共32层）,南向
1室1厅,39.56㎡,中层,（共8层）,南向
2室1厅,59.15㎡,中层,（共5层）,南北向
2室1厅,117.86㎡,中层,（共15层）,东西向
4室2厅,144.92㎡,高层,（共4层）,南北向
3室2厅,119.33㎡,高层,（共8层）,南北向
3室1厅,122.57㎡,低层,（共7层）,南北向
2室2厅,96.29㎡,中层,（共4层）,南北向
4室2厅,169.74㎡,低层,（共15层）,南北向
3室2厅,126.61㎡,中层,（共5层）,南北向
1室1厅,38.19㎡,高层,（共7层）,南向
2室1厅,67.05㎡,中层,（共6层）,南北向
2室1厅,78.76㎡,中层,（共18层）,南北向
3室1厅,121.32㎡,低层,（共6层）,南北向
2室1厅,88.55㎡,中层,（共32层）,南北向
2室2厅,93.41㎡,中层,（共5层）,南北向
2室1厅,61.02㎡,中层,（共6层）,南北向
3室2厅,150.16㎡,低层,（共7层）,南北向
1室1厅,51.54㎡,高层,（共32层）,东北向
3室1厅,124.34㎡,低层,（共22层）,南向
2室1厅,56.37㎡,中层,（共4层）,南北向
2室2厅,185.64㎡,高层,（共7层）,东西向
2室1厅,39㎡,顶层,（共6层）,南北向
1室1厅,49.2㎡,高层,（共10层）,南向
2室1厅,91.38㎡,低层,（共30层）,南向
2室2厅,118.4㎡,低层,（共9层）,南北向
4室2厅,201.28㎡,中层,（共5层）,南北向
3室2厅,118.92㎡,低层,（共8层）,南北向
3室1厅,83.2㎡,中层,（共6层）,南向
3室2厅,98.3㎡,高层,（共6层）,南北向
2室1厅,101.03㎡,中层,（共16层）,南北向
3室2厅,122.62㎡,中层,（共30层）,南北向
3室1厅,120.78㎡,中层,（共16层）,南北向
3室2厅,183.87㎡,低层,（共30层）,南向
2室2厅,96.29㎡,低层,（共24层）,南向
1室1厅,35.24㎡,中层,（共6层）,南向
4室2厅,183.87㎡,高层,（共30层）,西南向
2室1厅,70.61㎡,低层,（共10层）,南北向
3室2厅,130.32㎡,中层,（共5层）,南北向
1室1厅,45.02㎡,中层,（共6层）,西向
2室1厅,42.68㎡,中层,（共6层）,南北向
1室1厅,55.69㎡,低层,（共18层）,南向
2室1厅,85.48㎡,低层,（共53层）,北向
3室1厅,111.56㎡,低层,（共9层）,南北向
3室2厅,125.31㎡,中层,（共23层）,南向
1室1厅,38.71㎡,高层,（共6层）,西向
3室2厅,138.3㎡,高层,（共14层）,南北向
2室1厅,61.52㎡,高层,（共6层）,西北向
2室1厅,59.52㎡,低层,（共6层）,南北向
3室2厅,123.21㎡,中层,（共18层）,南北向
3室2厅,101.79㎡,低层,（共27层）,南北向
2室1厅,56.67㎡,中层,（共8层）,东西向
1室1厅,42.13㎡,中层,（共7层）,南向
3室2厅,101.44㎡,中层,（共31层）,南北向
2室2厅,88.58㎡,低层,（共26层）,南北向
2室2厅,103.38㎡,中层,（共7层）,南北向
1室1厅,74.68㎡,低层,（共18层）,南向
3室2厅,162.69㎡,低层,（共26层）,南北向
4室2厅,118.19㎡,高层,（共33层）,南北向
2室1厅,64.51㎡,中层,（共6层）,东向
2室2厅,81㎡,低层,（共18层）,南向
2室2厅,116.18㎡,低层,（共12层）,南北向
1室1厅,21.78㎡,中层,（共6层）,南向
3室2厅,114.21㎡,低层,（共11层）,南北向
4室2厅,183.29㎡,中层,（共18层）,西北向
3室2厅,100.71㎡,高层,（共9层）,南北向
3室2厅,119.65㎡,高层,（共26层）,南北向
3室2厅,120.42㎡,中层,（共11层）,南向
1室1厅,32.77㎡,低层,（共6层）,南向
2室1厅,67.3㎡,高层,（共22层）,东南向
3室2厅,118.63㎡,中层,（共8层）,南北向
2室2厅,109.72㎡,低层,（共9层）,西北向
1室1厅,67.29㎡,低层,（共6层）,南北向
3室2厅,98㎡,中层,（共18层）,南北向
3室2厅,97.52㎡,中层,（共18层）,南北向
1室1厅,50.28㎡,高层,（共6层）,南向
2室1厅,52.46㎡,中层,（共7层）,南北向
2室1厅,88.66㎡,中层,（共31层）,南北向
1室1厅,82.84㎡,低层,（共25层）,南向
2室2厅,95.1㎡,低层,（共18层）,南北向
2室1厅,57.13㎡,高层,（共6层）,南向
2室1厅,80.96㎡,低层,（共18层）,南向
2室1厅,102.97㎡,高层,（共7层）,南北向
3室2厅,136.4㎡,中层,（共6层）,南北向
2室1厅,70.14㎡,中层,（共7层）,南北向
1室1厅,31.52㎡,高层,（共7层）,南向
3室1厅,95.87㎡,低层,（共23层）,南向
2室1厅,54.99㎡,高层,（共6层）,南北向
3室2厅,108.98㎡,中层,（共5层）,南北向
3室2厅,128.99㎡,高层,（共8层）,南北向
3室1厅,124.47㎡,低层,（共15层）,东西向
2室2厅,98.24㎡,中层,（共56层）,西南向
2室1厅,99.16㎡,高层,（共32层）,南北向
1室0厅,52.06㎡,高层,（共48层）,东向
2室1厅,86.91㎡,中层,（共32层）,西南向
2室1厅,65.29㎡,中层,（共6层）,南北向
5室2厅,290.19㎡,中层,（共33层）,南北向
3室2厅,134.1㎡,中层,（共5层）,南北向
2室1厅,91.32㎡,低层,（共9层）,南北向
2室1厅,85.02㎡,高层,（共6层）,西北向
4室2厅,160㎡,顶层,（共6层）,南向
3室1厅,88.47㎡,中层,（共4层）,南北向
2室1厅,70.14㎡,中层,（共7层）,南北向
2室1厅,64.72㎡,低层,（共32层）,东北向
3室1厅,109.53㎡,中层,（共6层）,南北向
3室2厅,129.41㎡,中层,（共6层）,南北向
2室1厅,87.51㎡,中层,（共7层）,南北向
4室2厅,191.71㎡,中层,（共4层）,南北向
3室2厅,112.93㎡,低层,（共7层）,南北向
3室2厅,175.47㎡,中层,（共5层）,南北向
2室1厅,77.72㎡,高层,（共6层）,南北向
3室2厅,147.75㎡,低层,（共30层）,南北向
3室2厅,150.29㎡,低层,（共29层）,南北向
3室2厅,92.64㎡,低层,（共18层）,南向
2室1厅,71.9㎡,低层,（共7层）,南北向
2室1厅,72.46㎡,低层,（共6层）,南北向
2室1厅,121.69㎡,中层,（共6层）,南北向
3室2厅,104.17㎡,中层,（共16层）,南北向
2室2厅,86.54㎡,低层,（共11层）,南向
1室1厅,67.92㎡,高层,（共27层）,东南向
2室1厅,88.74㎡,低层,（共6层）,南北向
2室2厅,97.61㎡,中层,（共6层）,南北向
2室2厅,103.34㎡,高层,（共28层）,南向
3室2厅,122㎡,中层,（共30层）,南北向
1室1厅,62.95㎡,低层,（共21层）,东向
1室1厅,52.08㎡,高层,（共48层）,东向
3室2厅,133.97㎡,高层,（共6层）,南北向
3室2厅,137.44㎡,中层,（共32层）,南北向
2室1厅,94.33㎡,中层,（共5层）,南向
2室1厅,88.44㎡,中层,（共7层）,南北向
3室1厅,141.54㎡,中层,（共26层）,南北向
3室1厅,95.46㎡,高层,（共7层）,南北向
2室1厅,92.72㎡,低层,（共33层）,南北向
1室1厅,43.37㎡,高层,（共6层）,东向
2室2厅,94.64㎡,低层,（共24层）,东南向
2室1厅,124.29㎡,高层,（共25层）,南北向
3室1厅,73.7㎡,低层,（共6层）,南北向
2室1厅,89.85㎡,低层,（共33层）,南向
2室1厅,138.31㎡,高层,（共18层）,南向
1室1厅,56.26㎡,中层,（共48层）,西向
3室2厅,128㎡,高层,（共10层）,南北向
1室1厅,60.02㎡,高层,（共6层）,东西向
2室2厅,94.35㎡,中层,（共6层）,南北向
2室1厅,82.35㎡,高层,（共6层）,南北向
1室1厅,53.23㎡,低层,（共6层）,南向
2室2厅,79.95㎡,低层,（共29层）,南向
3室2厅,127.59㎡,高层,（共6层）,南北向
1室1厅,76.76㎡,高层,（共18层）,南向
3室2厅,124.8㎡,中层,（共6层）,南北向
1室1厅,50.95㎡,低层,（共20层）,北向
3室2厅,136.87㎡,高层,（共18层）,南北向
1室1厅,39.35㎡,低层,（共7层）,南向
2室1厅,61.76㎡,高层,（共7层）,南北向
1室1厅,54.88㎡,中层,（共6层）,南北向
3室1厅,98.19㎡,中层,（共7层）,南北向
1室1厅,42.81㎡,高层,（共6层）,南向
2室1厅,70.31㎡,低层,（共6层）,南向
2室1厅,79.71㎡,中层,（共21层）,东向
2室1厅,55.31㎡,低层,（共7层）,东西向
3室2厅,109.74㎡,高层,（共6层）,南北向
3室2厅,204.15㎡,中层,（共7层）,南北向
1室1厅,68.96㎡,高层,（共14层）,南北向
2室1厅,74.23㎡,高层,（共30层）,西向
2室2厅,116.03㎡,高层,（共33层）,南北向
3室1厅,139.97㎡,高层,（共18层）,南向
2室2厅,117.33㎡,低层,（共18层）,东南向
4室2厅,191.71㎡,中层,（共4层）,南北向
2室1厅,61.74㎡,低层,（共7层）,南向
2室1厅,109.22㎡,低层,（共24层）,南向
1室1厅,33.63㎡,高层,（共8层）,西向
2室1厅,60.92㎡,中层,（共6层）,南北向
3室1厅,82.85㎡,中层,（共7层）,南北向
2室1厅,78.08㎡,中层,（共17层）,南北向
3室1厅,74.26㎡,低层,（共6层）,南北向
3室2厅,140㎡,高层,（共16层）,南北向
3室2厅,127.59㎡,中层,（共6层）,南北向
3室2厅,106.25㎡,中层,（共7层）,南北向
2室1厅,86.92㎡,高层,（共30层）,东南向
3室2厅,116.75㎡,中层,（共11层）,南北向
3室2厅,106.14㎡,高层,（共28层）,南向
4室2厅,162.2㎡,高层,（共26层）,南北向
1室1厅,53.22㎡,高层,（共21层）,东向
1室1厅,21.29㎡,中层,（共7层）,东向
2室2厅,92.73㎡,中层,（共7层）,南北向
2室1厅,101.9㎡,高层,（共6层）,南北向
2室1厅,80.84㎡,低层,（共16层）,南北向
2室2厅,99㎡,高层,（共15层）,南北向
2室1厅,59.15㎡,中层,（共5层）,南北向
2室1厅,90.46㎡,低层,（共22层）,东南向
3室1厅,114.54㎡,低层,（共9层）,南北向
3室2厅,126.24㎡,高层,（共6层）,南北向
3室2厅,146.01㎡,中层,（共28层）,南北向
2室1厅,66.55㎡,中层,（共6层）,南北向
1室1厅,58.52㎡,中层,（共30层）,南向
2室2厅,109.34㎡,高层,（共9层）,南北向
2室1厅,54.1㎡,中层,（共8层）,西向
2室1厅,83.86㎡,高层,（共6层）,东西向
2室1厅,92.46㎡,低层,（共18层）,南北向
1室1厅,42.79㎡,高层,（共7层）,南向
